date,month,year,bu,Conformance %,System Outage (hrs),Unplanned out %,Shrinkage %,aht,Attrition %
2020-10-06,October,2020,Client Transactions,1.0300609109999999,0.0,0.02,31.0,492.93563579277867,0.047619048
2020-10-06,October,2020,Participant Transactions,0.951502849,0.0,0.02,28.0,600.6970770593446,0.031746032
2020-10-06,October,2020,RAM,0.972617007,0.0,0.02,28.0,1120.6550916894264,0.02
2020-10-06,October,2020,RCS PHONES,,1.55,0.0,23.0,,0.095238095
2020-10-06,October,2020,RIS,0.972572914,26.81666667,0.04,26.0,643.8730817088345,0.022988506
2020-10-06,October,2020,SCS,,1.5666666669999998,0.01,29.0,,
2020-10-06,October,2020,WISE,0.9560213009999999,6.8666666670000005,0.05,32.0,633.6879805746661,0.007168459
2020-10-07,October,2020,Client Transactions,0.9639345220000001,0.0,0.0,13.0,565.992557150452,0.047619048
2020-10-07,October,2020,Participant Transactions,0.920200617,0.0,0.01,28.0,601.9725433526012,0.031746032
2020-10-07,October,2020,RAM,0.978579799,0.0,0.04,28.0,1211.1545711592837,0.02
2020-10-07,October,2020,RCS PHONES,,2.383333333,0.02,27.0,,0.095238095
2020-10-07,October,2020,RIS,0.994925011,24.15,0.04,29.0,572.0144859813084,0.022988506
2020-10-07,October,2020,SCS,,1.8166666669999998,0.02,31.0,,
2020-10-07,October,2020,WISE,0.96851869,2.016666667,0.05,30.0,639.6803206997084,0.007168459
2020-10-08,October,2020,Client Transactions,0.935069444,0.0,0.01,21.0,504.5065378055713,0.047619048
2020-10-08,October,2020,Participant Transactions,0.950727532,0.916666667,0.04,32.0,558.3681112894596,0.031746032
2020-10-08,October,2020,RAM,0.953144677,5.416666667,0.02,29.0,1178.5591448931116,0.02
2020-10-08,October,2020,RCS PHONES,,1.183333333,0.0,24.0,,0.095238095
2020-10-08,October,2020,RIS,0.958418351,11.16666667,0.03,31.0,621.3072463768116,0.022988506
2020-10-08,October,2020,SCS,,3.9,0.01,39.0,,
2020-10-08,October,2020,WISE,0.960189118,5.6,0.06,31.0,625.759701250203,0.007168459
2020-10-09,October,2020,Client Transactions,0.9204434659999999,0.0,0.01,25.0,430.3838817358131,0.047619048
2020-10-09,October,2020,Participant Transactions,0.972559524,0.41666666700000005,0.02,31.0,611.4570966001079,0.031746032
2020-10-09,October,2020,RAM,0.95706593,0.75,0.04,36.0,1210.344827586207,0.02
2020-10-09,October,2020,RCS PHONES,,1.3,0.0,24.0,,0.095238095
2020-10-09,October,2020,RIS,0.992052136,10.06666667,0.06,34.0,624.2158744003489,0.022988506
2020-10-09,October,2020,SCS,,6.083333333,0.02,41.0,,
2020-10-09,October,2020,WISE,0.9801915529999999,21.4,0.05,32.0,633.4317167051578,0.007168459
2020-10-12,October,2020,Client Transactions,0.908320902,0.0,0.02,30.0,392.4997501249375,0.047619048
2020-10-12,October,2020,Participant Transactions,0.994643217,0.0,0.02,24.0,657.936400541272,0.031746032
2020-10-12,October,2020,RAM,0.972918996,1.983333333,0.04,24.0,1185.6484896037662,0.02
2020-10-12,October,2020,RCS PHONES,,2.65,0.02,19.0,,0.095238095
2020-10-12,October,2020,RIS,0.924552684,9.333333332999999,0.07,25.0,688.4303405572755,0.022988506
2020-10-12,October,2020,SCS,,8.083333332999999,0.09,34.0,,
2020-10-12,October,2020,WISE,0.9510563609999999,9.766666667,0.08,28.0,650.394301704401,0.007168459
2020-10-13,October,2020,Client Transactions,0.936425189,0.0,0.04,36.0,494.8617683686177,0.047619048
2020-10-13,October,2020,Participant Transactions,0.9496755090000001,0.0,0.01,22.0,655.7373271889401,0.031746032
2020-10-13,October,2020,RAM,0.959229056,6.416666667,0.01,27.0,1169.7135267674703,0.02
2020-10-13,October,2020,RCS PHONES,,2.433333333,0.01,27.0,,0.095238095
2020-10-13,October,2020,RIS,1.018308426,22.48333333,0.09,31.0,640.2139359698682,0.022988506
2020-10-13,October,2020,SCS,,3.65,0.02,40.0,,
2020-10-13,October,2020,WISE,0.9385681490000001,8.25,0.05,28.0,634.1457921770051,0.007168459
2020-10-14,October,2020,Client Transactions,1.041336681,0.0,0.0,29.0,557.7630223239839,0.047619048
2020-10-14,October,2020,Participant Transactions,0.926232051,0.0,0.01,36.0,578.5373961218836,0.031746032
2020-10-14,October,2020,RAM,0.97512057,0.0,0.03,35.0,1285.7875131164742,0.02
2020-10-14,October,2020,RCS PHONES,,7.716666667,0.02,31.0,,0.095238095
2020-10-14,October,2020,RIS,0.971265064,14.66666667,0.06,31.0,685.8901682905226,0.022988506
2020-10-14,October,2020,SCS,,12.0,0.02,44.0,,
2020-10-14,October,2020,WISE,0.9759973479999999,9.216666667,0.03,27.0,640.2234567901235,0.007168459
2020-10-15,October,2020,Client Transactions,0.930453867,0.0,0.05,26.0,373.454876568191,0.047619048
2020-10-15,October,2020,Participant Transactions,0.979772015,0.0,0.02,31.0,559.072250345145,0.031746032
2020-10-15,October,2020,RAM,0.9473666070000001,0.0,0.03,31.0,1117.1844242713807,0.02
2020-10-15,October,2020,RCS PHONES,,5.133333333,0.0,29.0,,0.095238095
2020-10-15,October,2020,RIS,0.99158809,12.81666667,0.03,30.0,642.4061938958707,0.022988506
2020-10-15,October,2020,SCS,,5.0,0.01,41.0,,
2020-10-15,October,2020,WISE,0.9563425109999999,14.31666667,0.04,28.0,625.5512801967308,0.007168459
2020-10-16,October,2020,Client Transactions,0.95962369,0.0,0.0,21.0,422.45236051502144,0.047619048
2020-10-16,October,2020,Participant Transactions,0.940520769,0.0,0.0,31.0,595.5362467866324,0.031746032
2020-10-16,October,2020,RAM,0.9515271259999999,0.333333333,0.0,32.0,1245.9765281173595,0.02
2020-10-16,October,2020,RCS PHONES,,0.25,0.0,42.0,,0.095238095
2020-10-16,October,2020,RIS,1.0110019140000002,9.716666667,0.08,34.0,650.7571942446043,0.022988506
2020-10-16,October,2020,SCS,,10.76666667,0.01,39.0,,
2020-10-16,October,2020,WISE,0.951933398,7.8,0.05,31.0,633.5837071335552,0.007168459
2020-10-19,October,2020,Client Transactions,0.967102273,0.0,0.0,27.0,396.6531742650192,0.047619048
2020-10-19,October,2020,Participant Transactions,0.9945225759999999,0.0,0.07,30.0,568.1248068006182,0.031746032
2020-10-19,October,2020,RAM,0.975366002,0.916666667,0.06,26.0,1145.4468371467026,0.02
2020-10-19,October,2020,RCS PHONES,,3.933333333,0.03,20.0,,0.095238095
2020-10-19,October,2020,RIS,0.955865835,13.16666667,0.1,29.0,655.4367647058823,0.022988506
2020-10-19,October,2020,SCS,,16.78333333,0.08,35.0,,
2020-10-19,October,2020,WISE,0.954219965,13.86666667,0.05,24.0,647.5638771186441,0.007168459
2020-10-20,October,2020,Client Transactions,0.992418914,0.0,0.0,35.0,432.28629648497196,0.047619048
2020-10-20,October,2020,Participant Transactions,0.973535514,0.0,0.02,21.0,525.5169971671388,0.031746032
2020-10-20,October,2020,RAM,0.958432713,5.25,0.02,27.0,1167.6075100581136,0.02
2020-10-20,October,2020,RCS PHONES,,0.35,0.0,28.0,,0.095238095
2020-10-20,October,2020,RIS,0.9989318309999999,10.41666667,0.05,28.0,650.7216814159292,0.022988506
2020-10-20,October,2020,SCS,,7.483333332999999,0.04,41.0,,
2020-10-20,October,2020,WISE,0.958761723,21.68333333,0.04,31.0,650.5171921629687,0.007168459
2020-10-21,October,2020,Client Transactions,1.010481045,0.0,0.0,20.0,606.5286292654714,0.047619048
2020-10-21,October,2020,Participant Transactions,0.964249244,0.0,0.04,32.0,565.177891314445,0.031746032
2020-10-21,October,2020,RAM,0.973256239,0.0,0.01,29.0,1002.553796183516,0.02
2020-10-21,October,2020,RCS PHONES,,0.0,0.03,31.0,,0.095238095
2020-10-21,October,2020,RIS,1.00116367,28.7,0.04,33.0,619.152736318408,0.022988506
2020-10-21,October,2020,SCS,,3.866666667,0.03,43.0,,
2020-10-21,October,2020,WISE,0.956229042,6.483333332999999,0.03,30.0,638.7890177448652,0.007168459
2020-10-22,October,2020,Client Transactions,0.949600564,0.0,0.0,22.0,514.5449649973075,0.047619048
2020-10-22,October,2020,Participant Transactions,0.9282277320000001,0.0,0.0,32.0,581.4725011956002,0.031746032
2020-10-22,October,2020,RAM,0.9678607229999999,0.0,0.02,30.0,1167.6927521008404,0.02
2020-10-22,October,2020,RCS PHONES,,0.0,0.0,32.0,,0.095238095
2020-10-22,October,2020,RIS,1.004996739,21.41666667,0.07,36.0,648.5402869757174,0.022988506
2020-10-22,October,2020,SCS,,5.783333333,0.0,40.0,,
2020-10-22,October,2020,WISE,0.958242446,9.116666667,0.04,33.0,631.3217982845312,0.007168459
2020-10-23,October,2020,Client Transactions,0.9704460420000001,0.0,0.0,26.0,406.23183993040453,0.047619048
2020-10-23,October,2020,Participant Transactions,0.9320486109999999,0.0,0.02,37.0,630.821034282394,0.031746032
2020-10-23,October,2020,RAM,0.967961835,8.0,0.07,38.0,1211.6516192345437,0.02
2020-10-23,October,2020,RCS PHONES,,2.7,0.05,38.0,,0.095238095
2020-10-23,October,2020,RIS,1.010499467,8.683333333,0.09,41.0,608.9923076923077,0.022988506
2020-10-23,October,2020,SCS,,7.966666667,0.0,37.0,,
2020-10-23,October,2020,WISE,0.9677622790000001,11.23333333,0.04,31.0,636.0974943052391,0.007168459
2020-10-26,October,2020,Client Transactions,1.059690963,0.0,0.06,29.0,409.7335975341259,0.047619048
2020-10-26,October,2020,Participant Transactions,0.988095238,4.0,0.0,30.0,568.1894162116757,0.031746032
2020-10-26,October,2020,RAM,0.9361793690000001,1.75,0.01,28.0,1098.8735271013354,0.02
2020-10-26,October,2020,RCS PHONES,,3.2833333330000003,0.02,19.0,,0.095238095
2020-10-26,October,2020,RIS,0.95557984,11.53333333,0.12,32.0,636.197516025641,0.022988506
2020-10-26,October,2020,SCS,,14.08333333,0.04,28.0,,
2020-10-26,October,2020,WISE,0.967409193,28.71666667,0.06,23.0,646.3450458315147,0.007168459
2020-10-27,October,2020,Client Transactions,1.018526316,0.0,0.03,33.0,493.8037874802735,0.047619048
2020-10-27,October,2020,Participant Transactions,0.985656045,0.5,0.01,23.0,622.7715146299483,0.031746032
2020-10-27,October,2020,RAM,0.951494079,0.0,0.01,28.0,1136.9549512987012,0.02
2020-10-27,October,2020,RCS PHONES,,1.116666667,0.01,31.0,,0.095238095
2020-10-27,October,2020,RIS,0.982276855,4.216666667,0.09,30.0,653.0136054421769,0.022988506
2020-10-27,October,2020,SCS,,10.16666667,0.0,34.0,,
2020-10-27,October,2020,WISE,0.968852704,4.766666667,0.06,29.0,634.0516391422233,0.007168459
2020-10-28,October,2020,Client Transactions,0.962158437,0.0,0.01,14.0,539.6683991683992,0.047619048
2020-10-28,October,2020,Participant Transactions,0.9323788340000001,0.0,0.03,33.0,528.2605942523137,0.031746032
2020-10-28,October,2020,RAM,0.9561361340000001,5.25,0.05,33.0,1219.0936540429886,0.02
2020-10-28,October,2020,RCS PHONES,,3.866666667,0.02,41.0,,0.095238095
2020-10-28,October,2020,RIS,0.96381445,6.25,0.07,31.0,637.7991696938246,0.022988506
2020-10-28,October,2020,SCS,,4.65,0.01,47.0,,
2020-10-28,October,2020,WISE,0.964395054,11.9,0.05,31.0,633.0858763165002,0.007168459
2020-10-29,October,2020,Client Transactions,0.97238561,0.0,0.0,22.0,545.0490028490028,0.047619048
2020-10-29,October,2020,Participant Transactions,0.98165539,0.0,0.01,34.0,566.1117117117117,0.031746032
2020-10-29,October,2020,RAM,0.937362487,2.0,0.04,26.0,1382.1299897645854,0.02
2020-10-29,October,2020,RCS PHONES,,1.5,0.0,31.0,,0.095238095
2020-10-29,October,2020,RIS,0.9705349459999999,6.083333333,0.08,32.0,662.6328042328042,0.022988506
2020-10-29,October,2020,SCS,,9.166666667000001,0.01,41.0,,
2020-10-29,October,2020,WISE,0.978471333,7.1,0.05,31.0,653.9759706959707,0.007168459
2020-10-30,October,2020,Client Transactions,0.9729812940000001,0.0,0.03,27.0,473.92356377799416,0.047619048
2020-10-30,October,2020,Participant Transactions,0.890196648,0.0,0.03,37.0,642.432,0.031746032
2020-10-30,October,2020,RAM,0.965337129,3.0,0.09,34.0,1284.889283900457,0.02
2020-10-30,October,2020,RCS PHONES,,3.416666667,0.0,38.0,,0.095238095
2020-10-30,October,2020,RIS,0.995516365,12.88333333,0.07,33.0,642.0352494577006,0.022988506
2020-10-30,October,2020,SCS,,2.7,0.06,44.0,,
2020-10-30,October,2020,WISE,0.9583075879999999,11.23333333,0.05,31.0,661.4599882318329,0.007168459
2020-11-02,November,2020,Client Transactions,0.885268155,0.0,0.0,26.0,488.9245867768595,0.046511628
2020-11-02,November,2020,Participant Transactions,0.961229041,0.0,0.01,24.0,544.8770433546553,0.032786885
2020-11-02,November,2020,RAM,0.974470979,0.0,0.03,21.0,1206.6531065088757,0.020408163
2020-11-02,November,2020,RCS PHONES,,8.916666667000001,0.0,33.0,,0.090909091
2020-11-02,November,2020,RIS,1.000424798,14.71666667,0.14,35.0,640.2522717438338,0.025316456
2020-11-02,November,2020,SCS,,12.15,0.09,32.0,,
2020-11-02,November,2020,WISE,0.946918455,12.66666667,0.07,24.0,644.8355478109345,0.0070671380000000015
2020-11-03,November,2020,Client Transactions,0.908772474,0.0,0.02,33.0,444.239420935412,0.046511628
2020-11-03,November,2020,Participant Transactions,0.97025865,0.0,0.02,25.0,573.7242362525458,0.032786885
2020-11-03,November,2020,RAM,0.962635573,0.41666666700000005,0.03,34.0,1175.9773242630386,0.020408163
2020-11-03,November,2020,RCS PHONES,,1.45,0.0,43.0,,0.090909091
2020-11-03,November,2020,RIS,0.9695619879999999,4.633333333,0.1,38.0,644.9583555792846,0.025316456
2020-11-03,November,2020,SCS,,2.316666667,0.05,40.0,,
2020-11-03,November,2020,WISE,0.936914782,4.45,0.04,29.0,618.3575194228634,0.0070671380000000015
2020-11-04,November,2020,Client Transactions,0.988264246,0.0,0.03,18.0,579.9508287292817,0.046511628
2020-11-04,November,2020,Participant Transactions,0.9469124329999999,0.0,0.03,27.0,627.9922518159806,0.032786885
2020-11-04,November,2020,RAM,0.965305668,1.166666667,0.06,40.0,1272.8303964757708,0.020408163
2020-11-04,November,2020,RCS PHONES,,5.35,0.02,46.0,,0.090909091
2020-11-04,November,2020,RIS,1.007634625,3.5333333330000003,0.1,39.0,656.7086909871244,0.025316456
2020-11-04,November,2020,SCS,,2.25,0.03,30.0,,
2020-11-04,November,2020,WISE,0.960488177,4.116666667,0.05,29.0,629.6773255813954,0.0070671380000000015
2020-11-05,November,2020,Client Transactions,0.9320815920000001,0.0,0.05,17.0,561.7531073446328,0.046511628
2020-11-05,November,2020,Participant Transactions,0.929028816,0.0,0.02,26.0,576.1358393848783,0.032786885
2020-11-05,November,2020,RAM,0.963799324,0.0,0.02,34.0,1350.4087858450275,0.020408163
2020-11-05,November,2020,RCS PHONES,,0.7666666670000001,0.07,47.0,,0.090909091
2020-11-05,November,2020,RIS,1.000467961,21.56666667,0.05,38.0,661.6206723532363,0.025316456
2020-11-05,November,2020,SCS,,6.583333333,0.03,42.0,,
2020-11-05,November,2020,WISE,0.932879586,8.066666667,0.04,29.0,641.818958031838,0.0070671380000000015
2020-11-06,November,2020,Client Transactions,0.9501551540000001,0.0,0.0,16.0,486.2761194029851,0.046511628
2020-11-06,November,2020,Participant Transactions,0.927997475,0.0,0.02,27.0,592.4798168955473,0.032786885
2020-11-06,November,2020,RAM,0.972562389,1.5,0.05,33.0,1257.4728564180618,0.020408163
2020-11-06,November,2020,RCS PHONES,,1.4,0.05,49.0,,0.090909091
2020-11-06,November,2020,RIS,0.9881741490000001,5.3,0.11,44.0,690.8579003181336,0.025316456
2020-11-06,November,2020,SCS,,8.333333332999999,0.04,47.0,,
2020-11-06,November,2020,WISE,0.951911025,7.6,0.06,32.0,658.4127452426611,0.0070671380000000015
2020-11-09,November,2020,Client Transactions,0.9728635590000001,0.0,0.04,24.0,418.08753647353063,0.046511628
2020-11-09,November,2020,Participant Transactions,0.966381808,0.0,0.0,30.0,513.9250468457215,0.032786885
2020-11-09,November,2020,RAM,0.960639947,0.5,0.01,34.0,1103.3050971763844,0.020408163
2020-11-09,November,2020,RCS PHONES,,1.533333333,0.05,34.0,,0.090909091
2020-11-09,November,2020,RIS,0.97882585,18.28333333,0.08,30.0,701.9340141398271,0.025316456
2020-11-09,November,2020,SCS,,9.1,0.05,29.0,,
2020-11-09,November,2020,WISE,0.939825681,13.28333333,0.05,25.0,659.2750636977955,0.0070671380000000015
2020-11-10,November,2020,Client Transactions,0.97320418,0.0,0.04,28.0,401.9090507726269,0.046511628
2020-11-10,November,2020,Participant Transactions,0.943487654,0.0,0.03,20.0,570.3441860465116,0.032786885
2020-11-10,November,2020,RAM,0.971831502,0.0,0.05,32.0,1119.0097416349004,0.020408163
2020-11-10,November,2020,RCS PHONES,,6.816666667000001,0.0,34.0,,0.090909091
2020-11-10,November,2020,RIS,1.0251035240000002,8.333333332999999,0.11,40.0,634.4636275460717,0.025316456
2020-11-10,November,2020,SCS,,6.35,0.01,37.0,,
2020-11-10,November,2020,WISE,0.959484074,13.3,0.02,26.0,649.9968098159509,0.0070671380000000015
2020-11-11,November,2020,Client Transactions,0.9581639609999999,0.0,0.02,17.0,569.4696539988656,0.046511628
2020-11-11,November,2020,Participant Transactions,0.951625352,0.0,0.06,32.0,574.3436936936937,0.032786885
2020-11-11,November,2020,RAM,0.9655520590000001,0.0,0.03,37.0,1117.217714002969,0.020408163
2020-11-11,November,2020,RCS PHONES,,0.36666666700000006,0.0,43.0,,0.090909091
2020-11-11,November,2020,RIS,1.034751016,10.85,0.07,36.0,674.1075514874142,0.025316456
2020-11-11,November,2020,SCS,,4.066666667,0.03,39.0,,
2020-11-11,November,2020,WISE,0.9487954540000001,11.4,0.03,28.0,637.2482226592043,0.0070671380000000015
2020-11-12,November,2020,Client Transactions,,31.25,0.0,28.0,624.4274292742928,0.046511628
2020-11-12,November,2020,Participant Transactions,,46.5,0.05,36.0,630.7655693950178,0.032786885
2020-11-12,November,2020,RAM,,173.5,0.0,48.0,1330.3656973878758,0.020408163
2020-11-12,November,2020,RCS PHONES,,39.68333333,0.0,57.0,,0.090909091
2020-11-12,November,2020,RIS,,216.25,0.04,50.0,654.6132190942473,0.025316456
2020-11-12,November,2020,SCS,,136.7833333,0.02,55.0,,
2020-11-12,November,2020,WISE,,455.2666666999999,0.03,43.0,654.224549918167,0.0070671380000000015
2020-11-13,November,2020,Client Transactions,1.06479798,18.0,0.0,31.0,452.42001710863985,0.046511628
2020-11-13,November,2020,Participant Transactions,0.8694896129999999,19.41666667,0.0,35.0,599.9744220363995,0.032786885
2020-11-13,November,2020,RAM,0.940802255,26.0,0.04,45.0,1258.2243309002433,0.020408163
2020-11-13,November,2020,RCS PHONES,,6.466666667,0.05,76.0,,0.090909091
2020-11-13,November,2020,RIS,1.0157186,17.95,0.07,35.0,689.4244224422442,0.025316456
2020-11-13,November,2020,SCS,,2.083333333,0.04,44.0,,
2020-11-13,November,2020,WISE,0.9467197009999999,5.8,0.05,31.0,647.5393544733862,0.0070671380000000015
2020-11-16,November,2020,Client Transactions,0.960601447,0.0,0.0,24.0,335.6549687282835,0.046511628
2020-11-16,November,2020,Participant Transactions,0.968900251,0.0,0.04,26.0,578.6512415349887,0.032786885
2020-11-16,November,2020,RAM,0.952822112,1.5,0.08,36.0,1306.5674480318444,0.020408163
2020-11-16,November,2020,RCS PHONES,,4.566666667,0.02,33.0,,0.090909091
2020-11-16,November,2020,RIS,0.9898284470000001,33.5,0.07,30.0,680.6439322671683,0.025316456
2020-11-16,November,2020,SCS,,9.883333333,0.05,25.0,,
2020-11-16,November,2020,WISE,0.929943558,19.61666667,0.07,25.0,662.9529399323181,0.0070671380000000015
2020-11-17,November,2020,Client Transactions,0.9883480370000001,0.0,0.03,35.0,469.5798270893372,0.046511628
2020-11-17,November,2020,Participant Transactions,0.961047985,0.0,0.0,19.0,612.135420902806,0.032786885
2020-11-17,November,2020,RAM,0.9524145,0.0,0.04,33.0,1168.8506072874493,0.020408163
2020-11-17,November,2020,RCS PHONES,,1.016666667,0.06,42.0,,0.090909091
2020-11-17,November,2020,RIS,0.999264816,25.4,0.04,28.0,664.8208502024291,0.025316456
2020-11-17,November,2020,SCS,,7.766666667000001,0.0,36.0,,
2020-11-17,November,2020,WISE,0.937265494,19.26666667,0.05,29.0,628.7694688981329,0.0070671380000000015
2020-11-18,November,2020,Client Transactions,0.931181225,0.0,0.0,15.0,501.58190709046454,0.046511628
2020-11-18,November,2020,Participant Transactions,0.974257302,0.0,0.0,25.0,628.1332447985834,0.032786885
2020-11-18,November,2020,RAM,0.9388127279999999,1.5,0.04,40.0,1225.7796684118673,0.020408163
2020-11-18,November,2020,RCS PHONES,,3.366666667,0.03,51.0,,0.090909091
2020-11-18,November,2020,RIS,1.003637545,17.13333333,0.05,31.0,658.0064343163539,0.025316456
2020-11-18,November,2020,SCS,,3.0333333330000003,0.0,38.0,,
2020-11-18,November,2020,WISE,0.9292676790000001,5.066666667,0.05,25.0,630.6846153846154,0.0070671380000000015
2020-11-19,November,2020,Client Transactions,,0.0,,,,0.046511628
