,date,handle_time,handle_time_forecast,volume,volume_forecast,volume_handled
3380,1/10/2017,2359783.0,,4055.0,4922.0,3937.0
3389,1/11/2017,1948410.0,,3378.0,3801.0,3274.0
3398,1/12/2017,1781380.0,,3149.0,3517.0,3083.0
3407,1/13/2017,1779549.0,,3161.0,3842.0,3094.0
3416,1/14/2017,432434.0,,858.0,907.0,842.0
3425,1/15/2017,0.0,,1.0,0.0,0.0
3434,1/16/2017,996575.0,,1791.0,2054.0,1748.0
3443,1/17/2017,2255445.0,,3829.0,4837.0,3818.0
3452,1/18/2017,1855211.0,,3334.0,4042.0,3243.0
3461,1/19/2017,1672351.0,,2960.0,3501.0,2896.0
3470,1/20/2017,1531464.0,,2742.0,3518.0,2672.0
3479,1/21/2017,382737.0,,815.0,878.0,795.0
3488,1/22/2017,0.0,,0.0,0.0,0.0
3497,1/23/2017,2402629.0,,4166.0,4470.0,4040.0
3506,1/24/2017,1960595.0,,3604.0,4017.0,3432.0
3515,1/25/2017,1953152.0,,3647.0,3423.0,3479.0
3524,1/26/2017,1842575.0,,3450.0,3319.0,3325.0
3533,1/27/2017,1750851.0,,3161.0,3523.0,3111.0
3542,1/28/2017,389728.0,,878.0,721.0,874.0
3551,1/29/2017,0.0,,0.0,0.0,0.0
3560,1/30/2017,2453776.0,,4249.0,4009.0,4137.0
3569,1/31/2017,1994629.0,,3455.0,3558.0,3407.0
3578,2/1/2017,1725619.0,,2995.0,3572.0,2953.0
3587,2/2/2017,1592715.0,,2876.0,3421.0,2821.0
3596,2/3/2017,1824796.0,,3253.0,3522.0,3056.0
3605,2/4/2017,553270.0,,1093.0,780.0,1018.0
3614,2/5/2017,0.0,,0.0,0.0,0.0
3623,2/6/2017,2453417.0,,5409.0,4223.0,3928.0
3632,2/7/2017,2515427.0,,4346.0,4020.0,4000.0
3641,2/8/2017,2115795.0,,3541.0,3384.0,3458.0
3650,2/9/2017,2021168.0,,3609.0,3011.0,3432.0
3659,2/10/2017,2100386.0,,3693.0,2970.0,3311.0
3668,2/11/2017,444877.0,,869.0,911.0,857.0
3677,2/12/2017,0.0,,0.0,0.0,0.0
3686,2/13/2017,2775803.0,,4901.0,4492.0,4468.0
3695,2/14/2017,1896016.0,,3357.0,3790.0,3341.0
3704,2/15/2017,1886830.0,,3329.0,3085.0,3232.0
3713,2/16/2017,1831565.0,,3114.0,2745.0,3055.0
3722,2/17/2017,1717789.0,,3207.0,2708.0,2922.0
3731,2/18/2017,435130.0,,846.0,830.0,827.0
